author,source_file,poem_index,poem_id,text_head,title,period,evidence_grade,basis
蘇軾,poet.song.44000.json,101,poet.song.44000.json#253,明月入我池，皎皎鋪紵縞。,次韵子由岐下詩 橫池,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,102,poet.song.44000.json#254,誰能鋪白簟，永日卧朱橋。,次韵子由岐下詩 短橋,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,103,poet.song.44000.json#255,東鄰多白楊，夜作雨聲急。,次韵子由岐下詩 軒窗,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,104,poet.song.44000.json#256,流水照朱欄，浮萍亂明鑑。,次韵子由岐下詩 曲檻,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,105,poet.song.44000.json#257,汧流入城郭，亹亹渡千家。,次韵子由岐下詩 雙池,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,106,poet.song.44000.json#258,田田抗朝陽，節節卧春水。,次韵子由岐下詩 荷葉,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,107,poet.song.44000.json#259,湖上移魚子，初生不畏人。,次韵子由岐下詩 魚,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,108,poet.song.44000.json#260,花好長患稀，花多信佳否。,次韵子由岐下詩 牡丹,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,109,poet.song.44000.json#261,爭開不待葉，密綴欲無條。,次韵子由岐下詩 桃花,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,110,poet.song.44000.json#262,不及梨英軟，應慚梅萼紅。,次韵子由岐下詩 李,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,111,poet.song.44000.json#263,開花送餘寒，結子及新火。,次韵子由岐下詩 杏,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,112,poet.song.44000.json#264,霜降紅梨熟，柔柯已不勝。,次韵子由岐下詩 梨,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,113,poet.song.44000.json#265,居人幾番老，棗樹未成槎。,次韵子由岐下詩 棗,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,114,poet.song.44000.json#266,獨遶櫻桃樹，酒醒喉肺乾。,次韵子由岐下詩 櫻桃,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,115,poet.song.44000.json#267,風流意不盡，獨自送殘芳。,次韵子由岐下詩 石榴,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,116,poet.song.44000.json#268,自昔爲神樹，空聞蜩鵙鳴。,次韵子由岐下詩 樗,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,117,poet.song.44000.json#269,采擷殊未厭，忽然已成陰。,次韵子由岐下詩 槐,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,118,poet.song.44000.json#270,强致南山樹，來經渭水灘。,次韵子由岐下詩 檜,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,119,poet.song.44000.json#271,依依古松子，鬰鬰綠毛身。,次韵子由岐下詩 松,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,120,poet.song.44000.json#272,今年手自栽，問我何年去。,次韵子由岐下詩 柳,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,121,poet.song.44000.json#273,太守親從千騎禱，神翁遠借,真興寺閣禱雨,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,122,poet.song.44000.json#274,物役會有時，星言從高駕。,攓雲篇,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,123,poet.song.44000.json#275,姚宋亡來事事生，一官銖重,讀開元天寶遺事三首  其一,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,124,poet.song.44000.json#276,潭裏舟船百倍多，廣陵銅器,讀開元天寶遺事三首  其二,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,125,poet.song.44000.json#277,琵琶絃急衮梁州，羯鼓聲高,讀開元天寶遺事三首  其三,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,126,poet.song.44000.json#278,花開酒美盍言歸，來看南山,壬寅重九不預會獨遊普門寺僧閣有懷子由,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,127,poet.song.44000.json#279,雷闐闐，山晝晦。風振野，,太白詞  其一,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,128,poet.song.44000.json#280,旌旂翻，疑有無。日慘變，,太白詞  其二,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,129,poet.song.44000.json#281,風爲幄，雲爲蓋。滿堂爛，,太白詞  其三,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,130,poet.song.44000.json#282,騎裔裔，車斑斑。鼓簫悲，,太白詞  其四,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,131,poet.song.44000.json#283,神之來，悵何晚。山重複，,太白詞  其五,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,132,poet.song.44000.json#284,岐陽九月天微雪，已作蕭條,九月二十日微雪懷子由弟二首  其一,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,133,poet.song.44000.json#285,江上同舟詩滿篋，鄭西分馬,九月二十日微雪懷子由弟二首  其二,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,134,poet.song.44000.json#286,霜乾木落愛秦川，興發身輕,與李彭年同送崔岐歸二曲馬上口占,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,135,poet.song.44000.json#287,病中聞汝免來商，旅雁何時,病中聞子由得告不赴商州三首  其一,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,136,poet.song.44000.json#288,近從章子聞渠說，苦道商人,病中聞子由得告不赴商州三首  其二,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,137,poet.song.44000.json#289,辭官不出意誰知，敢向清時,病中聞子由得告不赴商州三首  其三,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,138,poet.song.44000.json#290,經旬卧齋閣，終日親劑和。,病中大雪數日未嘗起觀虢令趙薦以詩相屬戲用其韵答之,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,139,poet.song.44000.json#291,農功各已收，歲事得相佐。,歲晚相與饋問爲饋歲酒食相邀呼問別歲至除夜達旦不眠爲守歲蜀之風俗如是余官於岐下歲暮思歸而不可得故爲此三詩以寄子由 饋歲,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,140,poet.song.44000.json#292,故人適千里，臨別尚遲遲。,歲晚相與饋問爲饋歲酒食相邀呼問別歲至除夜達旦不眠爲守歲蜀之風俗如是余官於岐下歲暮思歸而不可得故爲此三詩以寄子由 別歲,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,141,poet.song.44000.json#293,欲知垂盡歲，有似赴壑蛇。,歲晚相與饋問爲饋歲酒食相邀呼問別歲至除夜達旦不眠爲守歲蜀之風俗如是余官於岐下歲暮思歸而不可得故爲此三詩以寄子由 守歲,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,142,poet.song.44000.json#294,東風陌上驚微塵，遊人初樂,和子由踏青,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,143,poet.song.44000.json#295,蜀人衣食常苦艱，蜀人遊樂,和子由蠶市,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,144,poet.song.44000.json#296,謁入不得去，兀坐如枯株。,客位假寐,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,145,poet.song.44000.json#297,近聞薛公子，早退驚常流。,和劉長安題薛周逸老亭周善飲酒未七十而致仕,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,146,poet.song.44000.json#298,去蜀初逃難，遊秦遂不歸。,中隠堂詩  其一,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,147,poet.song.44000.json#299,徑轉如修蟒，坡垂似伏鰲。,中隠堂詩  其二,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,148,poet.song.44000.json#300,二月驚梅晚，幽香此地無。,中隠堂詩  其三,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,149,poet.song.44000.json#301,翠石如鸚鵡，何年別海壖。,中隠堂詩  其四,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,150,poet.song.44000.json#302,都城更幾姓，到處有殘碑。,中隠堂詩  其五,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,151,poet.song.44000.json#303,西南歸路遠蕭條，倚檻魂飛,題寶雞縣斯飛閣,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,152,poet.song.44000.json#304,去年新柳報春回，今日殘花,重遊終南子由以詩見寄次韵,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,153,poet.song.44000.json#305,寒食今年二月晦，樹林深翠,和子由寒食,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,154,poet.song.44000.json#306,西方真人誰所見，衣被七寶,記所見開元寺吳道子畫佛滅度以答子由題畫文殊普賢,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,155,poet.song.44000.json#307,狂雲妒佳月，怒飛千里黑。,妒佳月,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,156,poet.song.44000.json#308,琴上遺聲久不彈，琴中古義,次韵子由彈琴,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,157,poet.song.44000.json#309,龕燈明滅欲三更，敧枕無人,七月二十四日以久不雨出禱磻溪是日宿虢縣二十五日晚自虢縣渡渭宿於僧舍曾閣閣故曾氏所建也夜久不寐見壁間有前縣令趙薦留名有懷其人,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,158,poet.song.44000.json#310,夜入磻溪如入峽，照山炬火,二十六日五更起行至磻溪天未明,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,159,poet.song.44000.json#311,不到峰前寺，空來渭上村。,是日自磻溪將往陽平憩於麻田青峰寺之下院翠麓亭,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,160,poet.song.44000.json#312,橫槎晚渡碧澗口，騎馬夜入,二十七日自陽平至斜谷宿於南山中蟠龍寺,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,161,poet.song.44000.json#313,南望斜谷口，三山如犬牙。,是日至下馬磧憩於北山僧舍有閣曰懷賢南直斜谷西臨五丈原諸葛孔明所從出師也,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,162,poet.song.44000.json#314,役名則已勤，徇身則已媮。,和子由聞子瞻將如終南太平宮溪堂讀書,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,163,poet.song.44000.json#315,人生百年寄鬢鬚，富貴何啻,將往終南和子由見寄,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,164,poet.song.44000.json#316,嗟余亦何幸，偶此琳宮居。,讀道藏,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,165,poet.song.44000.json#317,飛簷臨古道，高榜觀遊人。,南溪有會景亭處衆亭之間無所見甚不稱其名予欲遷之少西臨斷岸西向可以遠望而力未暇特爲製名曰招隠仍爲詩以告來者庶幾遷之,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,166,poet.song.44000.json#318,遠望若可愛，朱欄碧瓦溝。,扶風天和寺,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,167,poet.song.44000.json#319,南溪得雪真無價，走馬來看,十二月十四日夜微雪明日早往南溪小酌至晚,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
蘇軾,poet.song.44000.json,168,poet.song.44000.json#320,湖上蕭蕭疏雨過，山頭靄靄,九月中曾題二小詩於南溪竹上既而忘之昨日再遊見而錄之  其一,pre,A,编年序0-994=嘉祐四年出蜀(郭纶1059)至元丰二年乌台诗案前;QSS苏诗依孔凡礼点校《苏轼诗集》编年次序
